Nom_Image,Classe
30032021_075000_RCNX2263_Aire.jpg,4
30032021_090000_RCNX2277_Aire.jpg,4
23032021_124500_RCNX0306_Aire.jpg,2
28032021_133500_RCNX1756_Aire.jpg,4
28032021_122500_RCNX1742_Aire.jpg,4
29032021_073000_RCNX1971_Aire.jpg,4
29032021_070000_RCNX1965_Aire.jpg,4
28032021_165000_RCNX1795_Aire.jpg,4
30032021_095500_RCNX2288_Aire.jpg,4
28032021_154000_RCNX1781_Aire.jpg,4
29032021_150000_RCNX2061_Aire.jpg,4
24032021_182500_RCNX0662_Aire.jpg,4
29032021_161000_RCNX2075_Aire.jpg,4
25032021_133500_RCNX0892_Aire.jpg,4
26032021_175500_RCNX1232_Aire.jpg,4
26032021_172500_RCNX1226_Aire.jpg,4
29032021_140000_RCNX2049_Aire.jpg,4
25032021_130500_RCNX0886_Aire.jpg,4
25032021_123000_RCNX0879_Aire.jpg,4
25032021_101000_RCNX0851_Aire.jpg,4
25032021_094000_RCNX0845_Aire.jpg,4
25032021_102000_RCNX0853_Aire.jpg,4
29032021_171500_RCNX2088_Aire.jpg,4
25032021_095000_RCNX0847_Aire.jpg,4
26032021_174500_RCNX1230_Aire.jpg,4
24032021_171500_RCNX0648_Aire.jpg,4
25032021_132500_RCNX0890_Aire.jpg,4
25032021_125500_RCNX0884_Aire.jpg,4
26032021_171500_RCNX1224_Aire.jpg,4
24032021_192500_RCNX0674_Aire.jpg,4
29032021_151000_RCNX2063_Aire.jpg,4
29032021_162000_RCNX2077_Aire.jpg,4
24032021_181500_RCNX0660_Aire.jpg,4
26032021_164500_RCNX1218_Aire.jpg,4
28032021_170000_RCNX1797_Aire.jpg,4
28032021_155000_RCNX1783_Aire.jpg,4
29032021_074000_RCNX1973_Aire.jpg,4
29032021_071000_RCNX1967_Aire.jpg,4
28032021_132500_RCNX1754_Aire.jpg,4
23032021_152500_RCNX0338_Aire.jpg,0
28032021_121500_RCNX1740_Aire.jpg,4
29032021_094500_RCNX1998_Aire.jpg,4
30032021_074000_RCNX2261_Aire.jpg,4
28032021_143500_RCNX1768_Aire.jpg,4
23032021_130500_RCNX0310_Aire.jpg,2
23032021_123500_RCNX0304_Aire.jpg,2
30032021_085000_RCNX2275_Aire.jpg,4
26032021_140000_RCNX1185_Aire.jpg,4
26032021_143000_RCNX1191_Aire.jpg,4
28032021_175000_RCNX1807_Aire.jpg,4
28032021_182000_RCNX1813_Aire.jpg,4
30032021_132000_RCNX2329_Aire.jpg,4
26032021_104500_RCNX1146_Aire.jpg,4
23032021_084500_RCNX0258_Aire.jpg,0
26032021_111500_RCNX1152_Aire.jpg,4
30032021_121000_RCNX2315_Aire.jpg,4
23032021_091500_RCNX0264_Aire.jpg,0
23032021_094500_RCNX0270_Aire.jpg,0
30032021_110000_RCNX2301_Aire.jpg,4
27032021_065000_RCNX1387_Aire.jpg,4
25032021_163000_RCNX0927_Aire.jpg,4
25032021_170000_RCNX0933_Aire.jpg,4
27032021_072000_RCNX1393_Aire.jpg,4
27032021_094500_RCNX1422_Aire.jpg,4
27032021_105500_RCNX1436_Aire.jpg,4
22032021_164500_RCNX0066_Aire.jpg,1
29032021_194000_RCNX2117_Aire.jpg,4
29032021_183000_RCNX2103_Aire.jpg,4
22032021_171500_RCNX0072_Aire.jpg,0
29032021_182500_RCNX2102_Aire.jpg,4
22032021_172000_RCNX0073_Aire.jpg,0
22032021_165000_RCNX0067_Aire.jpg,1
29032021_193500_RCNX2116_Aire.jpg,4
27032021_110000_RCNX1437_Aire.jpg,4
27032021_095000_RCNX1423_Aire.jpg,4
25032021_165500_RCNX0932_Aire.jpg,4
27032021_071500_RCNX1392_Aire.jpg,4
22032021_192500_RCNX0098_Aire.jpg,0
27032021_064500_RCNX1386_Aire.jpg,4
25032021_162500_RCNX0926_Aire.jpg,4
23032021_095000_RCNX0271_Aire.jpg,0
30032021_105500_RCNX2300_Aire.jpg,4
30032021_120500_RCNX2314_Aire.jpg,4
23032021_092000_RCNX0265_Aire.jpg,0
26032021_112000_RCNX1153_Aire.jpg,4
30032021_131500_RCNX2328_Aire.jpg,4
23032021_085000_RCNX0259_Aire.jpg,0
26032021_105000_RCNX1147_Aire.jpg,4
28032021_181500_RCNX1812_Aire.jpg,4
28032021_174500_RCNX1806_Aire.jpg,4
26032021_142500_RCNX1190_Aire.jpg,4
26032021_135500_RCNX1184_Aire.jpg,4
23032021_124000_RCNX0305_Aire.jpg,2
30032021_084500_RCNX2274_Aire.jpg,4
28032021_144000_RCNX1769_Aire.jpg,4
30032021_073500_RCNX2260_Aire.jpg,4
23032021_131000_RCNX0311_Aire.jpg,2
23032021_153000_RCNX0339_Aire.jpg,0
29032021_095000_RCNX1999_Aire.jpg,4
28032021_122000_RCNX1741_Aire.jpg,4
28032021_133000_RCNX1755_Aire.jpg,4
29032021_070500_RCNX1966_Aire.jpg,4
29032021_073500_RCNX1972_Aire.jpg,4
28032021_154500_RCNX1782_Aire.jpg,4
28032021_165500_RCNX1796_Aire.jpg,4
24032021_182000_RCNX0661_Aire.jpg,4
29032021_161500_RCNX2076_Aire.jpg,4
26032021_165000_RCNX1219_Aire.jpg,4
29032021_150500_RCNX2062_Aire.jpg,4
25032021_130000_RCNX0885_Aire.jpg,4
26032021_172000_RCNX1225_Aire.jpg,4
26032021_175000_RCNX1231_Aire.jpg,4
25032021_133000_RCNX0891_Aire.jpg,4
24032021_172000_RCNX0649_Aire.jpg,4
25032021_094500_RCNX0846_Aire.jpg,4
29032021_172000_RCNX2089_Aire.jpg,4
25032021_101500_RCNX0852_Aire.jpg,4
25032021_103500_RCNX0856_Aire.jpg,4
29032021_181000_RCNX2099_Aire.jpg,4
25032021_092500_RCNX0842_Aire.jpg,4
24032021_191000_RCNX0671_Aire.jpg,4
29032021_152500_RCNX2066_Aire.jpg,4
26032021_160000_RCNX1209_Aire.jpg,4
29032021_155500_RCNX2072_Aire.jpg,4
24032021_184000_RCNX0665_Aire.jpg,4
25032021_135000_RCNX0895_Aire.jpg,4
26032021_181000_RCNX1235_Aire.jpg,4
26032021_170000_RCNX1221_Aire.jpg,4
24032021_181000_RCNX0659_Aire.jpg,4
25032021_124000_RCNX0881_Aire.jpg,4
29032021_075500_RCNX1976_Aire.jpg,4
28032021_163500_RCNX1792_Aire.jpg,4
28032021_160500_RCNX1786_Aire.jpg,4
23032021_133000_RCNX0315_Aire.jpg,2
30032021_075500_RCNX2264_Aire.jpg,4
28032021_153000_RCNX1779_Aire.jpg,4
30032021_082500_RCNX2270_Aire.jpg,4
23032021_122000_RCNX0301_Aire.jpg,2
23032021_144000_RCNX0329_Aire.jpg,2
28032021_131000_RCNX1751_Aire.jpg,4
29032021_090000_RCNX1989_Aire.jpg,4
30032021_072500_RCNX2258_Aire.jpg,4
28032021_124000_RCNX1745_Aire.jpg,4
28032021_172500_RCNX1802_Aire.jpg,4
28032021_183500_RCNX1816_Aire.jpg,4
26032021_133500_RCNX1180_Aire.jpg,4
26032021_144500_RCNX1194_Aire.jpg,4
23032021_090000_RCNX0261_Aire.jpg,0
30032021_114500_RCNX2310_Aire.jpg,4
30032021_111500_RCNX2304_Aire.jpg,4
23032021_101000_RCNX0275_Aire.jpg,0
26032021_103000_RCNX1143_Aire.jpg,4
30032021_140500_RCNX2338_Aire.jpg,4
26032021_114000_RCNX1157_Aire.jpg,4
23032021_080000_RCNX0249_Aire.jpg,0
25032021_160500_RCNX0922_Aire.jpg,4
27032021_073500_RCNX1396_Aire.jpg,4
22032021_183500_RCNX0088_Aire.jpg,0
25032021_171500_RCNX0936_Aire.jpg,4
29032021_191500_RCNX2112_Aire.jpg,4
22032021_163000_RCNX0063_Aire.jpg,1
22032021_174000_RCNX0077_Aire.jpg,0
29032021_184500_RCNX2106_Aire.jpg,4
27032021_101000_RCNX1427_Aire.jpg,4
27032021_104000_RCNX1433_Aire.jpg,4
27032021_103500_RCNX1432_Aire.jpg,4
27032021_100500_RCNX1426_Aire.jpg,4
22032021_173500_RCNX0076_Aire.jpg,0
29032021_185000_RCNX2107_Aire.jpg,4
29032021_192000_RCNX2113_Aire.jpg,4
22032021_162500_RCNX0062_Aire.jpg,0
22032021_184000_RCNX0089_Aire.jpg,0
27032021_074000_RCNX1397_Aire.jpg,4
25032021_172000_RCNX0937_Aire.jpg,4
25032021_161000_RCNX0923_Aire.jpg,4
27032021_063000_RCNX1383_Aire.jpg,4
30032021_141000_RCNX2339_Aire.jpg,4
23032021_075500_RCNX0248_Aire.jpg,0
26032021_113500_RCNX1156_Aire.jpg,4
26032021_102500_RCNX1142_Aire.jpg,4
30032021_112000_RCNX2305_Aire.jpg,4
23032021_100500_RCNX0274_Aire.jpg,0
23032021_085500_RCNX0260_Aire.jpg,0
30032021_115000_RCNX2311_Aire.jpg,4
26032021_145000_RCNX1195_Aire.jpg,4
26032021_134000_RCNX1181_Aire.jpg,4
28032021_184000_RCNX1817_Aire.jpg,4
28032021_173000_RCNX1803_Aire.jpg,4
