Nom_Image,Classe
11012026_145500_RCNX0901_Ziplo.jpg,3
11012026_142000_RCNX0894_Ziplo.jpg,3
08012026_172000_RCNX0066_Ziplo.jpg,2
17122025_163500_RCNX2654_Ziplo.jpg,2
19122025_150000_RCNX3211_Ziplo.jpg,3
11012026_104500_RCNX0851_Ziplo.jpg,3
19122025_143500_RCNX3206_Ziplo.jpg,3
08012026_163000_RCNX0056_Ziplo.jpg,2
17122025_172500_RCNX2664_Ziplo.jpg,2
08122025_153500_RCNX0050_Ziplo.jpg,2
16122025_161500_RCNX2362_Ziplo.jpg,3
11012026_090500_RCNX0831_Ziplo.jpg,3
11012026_134500_RCNX0887_Ziplo.jpg,3
08012026_133000_RCNX0020_Ziplo.jpg,2
11012026_172500_RCNX0931_Ziplo.jpg,3
08012026_181500_RCNX0077_Ziplo.jpg,2
17122025_173002_RCNX2665_Ziplo.jpg,2
11012026_135000_RCNX0888_Ziplo.jpg,3
11012026_092002_RCNX0834_Ziplo.jpg,3
11012026_180002_RCNX0938_Ziplo.jpg,3
08012026_180500_RCNX0075_Ziplo.jpg,2
11012026_173500_RCNX0933_Ziplo.jpg,3
17122025_173500_RCNX2666_Ziplo.jpg,2
08012026_162000_RCNX0054_Ziplo.jpg,2
17122025_154000_RCNX2643_Ziplo.jpg,2
08012026_183000_RCNX0080_Ziplo.jpg,2
11012026_114500_RCNX0863_Ziplo.jpg,3
11012026_091500_RCNX0833_Ziplo.jpg,3
11012026_143000_RCNX0896_Ziplo.jpg,3
11012026_183500_RCNX0945_Ziplo.jpg,3
19122025_142500_RCNX3204_Ziplo.jpg,3
08012026_153000_RCNX0044_Ziplo.jpg,2
11012026_105500_RCNX0853_Ziplo.jpg,3
26122025_162000_RCNX5243_Ziplo.jpg,1
17122025_172000_RCNX2663_Ziplo.jpg,2
11012026_144500_RCNX0899_Ziplo.jpg,3
17122025_112500_RCNX2592_Ziplo.jpg,1
17122025_155500_RCNX2646_Ziplo.jpg,2
17122025_115000_RCNX2597_Ziplo.jpg,1
17122025_163000_RCNX2653_Ziplo.jpg,2
11012026_123500_RCNX0873_Ziplo.jpg,3
08012026_142500_RCNX0031_Ziplo.jpg,2
17122025_164500_RCNX2656_Ziplo.jpg,2
08012026_182500_RCNX0079_Ziplo.jpg,2
08012026_134000_RCNX0022_Ziplo.jpg,2
11012026_133500_RCNX0885_Ziplo.jpg,3
11012026_145000_RCNX0900_Ziplo.jpg,3
11012026_085002_RCNX0828_Ziplo.jpg,3
08012026_164500_RCNX0059_Ziplo.jpg,2
17122025_162000_RCNX2651_Ziplo.jpg,2
08012026_154000_RCNX0046_Ziplo.jpg,2
11012026_184500_RCNX0947_Ziplo.jpg,3
08012026_143500_RCNX0033_Ziplo.jpg,2
19122025_142000_RCNX3203_Ziplo.jpg,3
11012026_122500_RCNX0871_Ziplo.jpg,3
08012026_171500_RCNX0065_Ziplo.jpg,2
17122025_154500_RCNX2644_Ziplo.jpg,2
11012026_100500_RCNX0843_Ziplo.jpg,3
11012026_113500_RCNX0861_Ziplo.jpg,3
17122025_114000_RCNX2595_Ziplo.jpg,1
08012026_155500_RCNX0049_Ziplo.jpg,2
17122025_153000_RCNX2641_Ziplo.jpg,2
08012026_184000_RCNX0082_Ziplo.jpg,2
11012026_135500_RCNX0889_Ziplo.jpg,3
11012026_150000_RCNX0902_Ziplo.jpg,3
08012026_181000_RCNX0076_Ziplo.jpg,2
11012026_181502_RCNX0941_Ziplo.jpg,3
11012026_130002_RCNX0878_Ziplo.jpg,3
11012026_172000_RCNX0930_Ziplo.jpg,3
08012026_133500_RCNX0021_Ziplo.jpg,2
11012026_134000_RCNX0886_Ziplo.jpg,3
08012026_173000_RCNX0068_Ziplo.jpg,2
11012026_090000_RCNX0830_Ziplo.jpg,3
08012026_163500_RCNX0057_Ziplo.jpg,2
16122025_163000_RCNX2365_Ziplo.jpg,3
17122025_160500_RCNX2648_Ziplo.jpg,2
11012026_104000_RCNX0850_Ziplo.jpg,3
19122025_141000_RCNX3201_Ziplo.jpg,3
08012026_172500_RCNX0067_Ziplo.jpg,2
11012026_142500_RCNX0895_Ziplo.jpg,3
11012026_105000_RCNX0852_Ziplo.jpg,3
08012026_153500_RCNX0045_Ziplo.jpg,2
11012026_143500_RCNX0897_Ziplo.jpg,3
11012026_183000_RCNX0944_Ziplo.jpg,3
11012026_091000_RCNX0832_Ziplo.jpg,3
26122025_161000_RCNX5241_Ziplo.jpg,1
17122025_171000_RCNX2661_Ziplo.jpg,2
11012026_114000_RCNX0862_Ziplo.jpg,3
08012026_183500_RCNX0081_Ziplo.jpg,2
08012026_162500_RCNX0055_Ziplo.jpg,2
11012026_173000_RCNX0932_Ziplo.jpg,3
11012026_140002_RCNX0890_Ziplo.jpg,3
08012026_180000_RCNX0074_Ziplo.jpg,2
11012026_101002_RCNX0844_Ziplo.jpg,3
